"ApplicableFor","System Entry Energy, Aldbrough, M+15","System Entry Energy, Bacton - BBL, M+15","System Entry Energy, Bacton - Perenco, M+15","System Entry Energy, Bacton - Shell, M+15","System Entry Energy, Bacton Interconnector, M+15","System Entry Energy, Bacton Seal, M+15","System Entry Energy, Barrow , M+15","System Entry Energy, Burton Point, M+15","System Entry Energy, Dragon, M+15","System Entry Energy, Easington - Dimlington, M+15","System Entry Energy, Easington - Langeled, M+15","System Entry Energy, Grain NTS 1, M+15","System Entry Energy, GrainNTS2, M+15","System Entry Energy, Hatfield Moor , M+15","System Entry Energy, HillTop, M+15","System Entry Energy, Hole House Farm, M+15","System Entry Energy, Holford , M+15","System Entry Energy, Hornsea , M+15","System Entry Energy, Humbly Grove, M+15","System Entry Energy, Moffat Entry , M+15","System Entry Energy, Rough , M+15","System Entry Energy, SouthHook, M+15","System Entry Energy, ST Fergus - Mobil, M+15","System Entry Energy, ST Fergus - NSMP, M+15","System Entry Energy, ST Fergus - Shell, M+15","System Entry Energy, Teesside - BP, M+15","System Entry Energy, Teesside - PX, M+15","System Entry Energy, Theddlethorpe, M+15","System Entry Energy, Stublach, M+15"
2019-01-09,65153078,268587534,140015139,111346084,18104250,141633333,33493120,13983056,269631134,59686993,810113096,48529408,231619346,0,0,0,129829552,27828168,26019722,0,0,184066671,204969520,531657274,245698500,0,88737778,0,0
2019-01-10,109511392,144211197,146340972,118372056,7303591,141702778,60343388,14183556,295486725,59835212,809041877,67813376,190616954,0,30473322,0,71443336,21612110,78959444,0,0,201019440,206486016,486636649,241209472,0,100542222,0,0
2019-01-11,62991373,54749438,147817639,116386028,2644517,140955556,68179645,7897278,252927811,59906326,802534043,43253760,134319786,0,30468322,13207217,23160604,8147374,79017225,0,0,195136111,203519424,421248403,223485250,0,88248889,0,0
2019-01-12,1044066,150540817,148260639,110691361,17151519,141766667,71806338,8571333,175858994,59561897,781640886,0,24019182,0,0,0,0,892020,69920003,7445451,0,195833333,203519424,302650000,241209472,0,113804444,0,0
2019-01-13,3122688,124912270,148010500,105543278,34530083,141775000,72056202,13211389,128955231,59700050,786345433,0,23998939,0,0,0,9102,0,0,5717890,0,195992016,202073776,321074288,184745000,0,132813333,0,0
2019-01-14,547687,353164860,147302944,106242528,24368781,141008333,72170352,14617361,38544182,59657051,811815114,63864832,142052421,0,0,0,0,0,0,137561,0,204616665,202054096,487386128,232757306,0,144560000,0,0
2019-01-15,17492698,179998248,146816278,118815000,2644516,142261111,51842537,12301778,0,57508739,813259012,59449344,96694690,3064806,0,0,0,4095195,11708611,1721278,0,180747223,205127248,503141233,231768472,0,146351111,0,0
2019-01-16,687381,425122987,147940417,115842139,27162078,142355556,50290453,14341278,98626862,59016048,817127757,55877632,111709047,0,0,0,0,0,0,770911,0,221066674,211443312,441027483,240230944,0,144844444,0,0
2019-01-17,10965947,480164511,150585306,114116695,101470602,143258333,69543613,13358278,0,59172045,817363436,56008704,104433401,18127694,0,2936943,11156,4982210,79069164,0,0,284802789,205701312,561392622,240230944,0,146555556,0,0
2019-01-18,14650229,480159196,143324194,116640500,156707680,140536111,73082946,14166306,87914787,60270265,815975710,54018048,110001538,13942222,0,0,0,5408493,78802778,0,0,287088889,194369824,566010000,240230944,0,140684444,0,0
2019-01-19,23630544,479124809,131799611,114932750,113912650,45255556,68776675,13666306,142422119,61506295,816483897,54566912,110001538,14300611,0,0,0,4396065,0,0,0,288194444,197927936,565810000,226348083,0,142342222,0,0
2019-01-20,7591463,453285799,139398806,114131306,113915052,118550000,73019808,11093000,116863190,60597228,816215000,57982976,112338312,14438111,0,0,0,1648525,0,0,0,291680569,193786704,491370747,242443278,0,131453333,0,0
2019-01-21,5566726,445964267,142945917,116187334,91858234,138036111,72588863,14233417,192586594,59894618,813087013,57950208,122789748,17370750,0,0,0,30928222,53509167,3090335,0,346847229,188689408,464608915,236381583,0,134626667,0,0
2019-01-22,36993302,480641174,130518750,118079667,75692437,138113889,46306436,14739056,198721008,58506319,818929673,57950208,164934385,17391389,0,0,131659096,50626820,73987775,0,0,246872220,193328016,531337326,232741611,0,136057778,0,0
2019-01-23,102109105,480993126,84515722,117174778,178147208,42180556,56197050,14229111,116456848,56917307,817325339,60039168,281023370,17389972,30460544,0,177015472,65353998,73223056,0,0,264599999,189265136,548147205,234734722,0,139266667,0,0
2019-01-24,121452611,480994572,103497694,117872389,199242534,34455556,72731452,14217639,21069637,59634861,817736052,59981824,187737029,17432028,2316666,0,208754944,50357286,69999444,0,0,217119446,191844800,530800347,234503028,0,140986667,0,0
2019-01-25,653148,439474606,138600528,112219223,57505685,89711111,74436437,13603500,24812263,60875975,814886342,53968896,120302513,11840111,881111,0,18204,10000039,0,0,0,201271004,194445312,462690000,234503028,0,130653333,0,0
2019-01-26,0,329019960,144955167,110391639,9260757,134972222,5925712,13601694,0,60562200,815706121,38780928,106642870,0,0,0,0,2375020,0,800913,0,350461121,209412992,482790000,234503028,0,132155556,0,0
2019-01-27,27719871,445921044,144412944,116007056,15650961,140086111,27457928,13917639,0,58130053,819676657,39002112,106287160,10123833,10212218,0,0,383010,8807500,237810,0,350422228,174168352,498389497,190477000,0,135244444,0,0
2019-01-28,64091634,479283838,116519139,115194584,166227411,123241667,67423905,13499028,0,58951413,821240567,59998208,121523757,17386694,31953877,0,13184569,54653553,61060553,0,0,368897230,180433744,521424184,182964222,0,127386667,0,0
2019-01-29,13208590,481681631,103738444,106023361,290153861,118216667,71721622,13495750,49842497,59145569,818137668,58941440,114638183,17159222,0,0,101526184,42198374,62269169,0,0,367524991,196825312,528587170,207048611,0,127946667,0,0
2019-01-30,31217169,478717921,125407750,117464000,207167979,129719444,68019612,13697167,13618459,56619597,816048184,57524224,166868846,16456778,1576944,0,146067920,74241472,61050000,0,0,338041653,190926336,526945677,272227528,0,115057778,0,0
2019-01-31,126118942,474671467,142570639,111180639,182209740,139216667,71278776,0,36658138,33349387,816903358,59473920,165935302,15650000,30456655,0,181575696,95514971,57028889,0,0,332919447,199647552,517092378,240004222,0,102671111,0,0
2019-02-01,61048304,438536937,142165389,109007445,124533481,137469444,72350315,14137056,89263741,55391758,816306536,54337536,188849251,12240417,0,0,153481680,107663746,41225556,0,0,371052789,205209696,513589444,253921667,0,87488889,0,0
2019-02-02,23631958,435245760,143072833,109007445,97043582,139419444,68784019,14227611,36060825,57637467,817254241,54902784,181373593,13486694,24304157,0,0,61611098,0,0,0,386077779,187637008,499818281,295526833,0,101866667,0,0
2019-02-03,28276862,439328291,139038917,68309722,107169688,138280556,73644894,7652222,6153355,60213596,800756426,54394880,181619078,13186944,7315831,0,0,67725256,25041667,0,0,387697211,126444616,471834809,92718806,0,87404444,0,0
2019-02-04,82858343,339056235,150809944,74666833,26360042,124036111,74671066,13281500,61564934,62155797,818657069,49995776,152206317,12835278,30458044,0,117491488,100732677,50037497,0,0,434936117,140795440,431774497,75789306,0,87453333,0,0
2019-02-05,49383029,144695316,155300361,114379862,7419702,130983333,74671163,9417611,88824173,60345491,817748194,51052544,180247579,12194194,14689717,0,100106240,60563948,48998333,0,0,439250014,153242400,443085885,80543111,0,108146667,0,0
2019-02-06,40792213,206516487,159047389,117487612,212495,133086111,74571899,884444,45868736,61137946,794448991,60375040,153995326,11534444,0,0,0,5471987,0,0,0,415891656,157633536,445026337,88185750,0,106306667,0,0
2019-02-07,19619175,147813147,163269667,113165695,30718154,140511111,46473129,7751222,26818235,62511108,803548888,54935552,169498435,11113139,29426656,0,37437440,20551168,0,0,0,359638875,146868768,428838767,89040750,0,109875556,0,0
2019-02-08,23782689,162508363,153492500,117812223,7374541,143383333,67803937,0,29303879,61621996,814905668,49995776,81593800,10797944,0,0,2707911,9714020,0,0,0,357511122,170200704,336020000,89040750,0,110128889,0,0
2019-02-09,54503626,252102380,152338194,117046973,10059990,138433333,73301335,3075556,27203247,61148123,813874342,60563456,6129879,3801278,8862219,0,11691805,46047812,0,0,0,278388892,170200704,436870000,89040750,0,108773333,0,0
2019-02-10,6086860,239994881,158720417,111202028,10595526,137077778,73413354,13282306,127379845,59849414,813370441,66699264,42,8321361,6726664,0,0,37211377,36835275,0,0,276472219,194195824,435320469,137628944,0,100062222,0,0
2019-02-11,54664883,243946729,161566944,105815584,10059966,144972222,71666961,13342111,127379845,58562251,817560044,67100672,141521069,9986944,2149166,0,143610320,69876472,11723333,0,0,148041670,195902288,459652899,224676056,0,1.03e+08,0,0
2019-02-12,56050586,8543902,150696361,112668362,64540,148630556,70748797,13578083,71785927,57412729,807253887,1228800,240074782,9414194,12414718,0,95869160,67597944,0,0,0,139997220,218722896,352966285,238414250,0,94377778,0,0
2019-02-13,27571053,18738599,146834639,117708644,6373144,129108333,50271299,15090667,71807022,58938596,816230024,0,238299363,2634028,0,0,0,11064740,0,0,0,153033329,217542160,271327153,248133944,0,101862222,0,0
2019-02-14,48004747,1183855,139669694,114566761,2706072,121908333,69664653,16088889,71803757,58949844,817349456,32694272,248735701,8740611,20460826,0,46007184,30772329,17404444,0,0,150558336,212891584,275036506,257761500,0,102831111,0,0
2019-02-15,11617411,18139719,143965583,112354135,17432817,132544444,47041984,15514222,57145851,58878206,821837134,68009984,147987813,7916500,0,0,0,0,0,1974883,0,132050001,203201184,310766432,235567222,0,94146667,0,0
2019-02-16,6167453,11723974,140258667,113862907,2706090,131311111,28508104,16875278,36198368,56795976,792430310,71860224,104531864,7894056,0,0,0,0,0,1609006,0,139716670,200317920,366130000,226674287,0,91844444,0,0
2019-02-17,1943855,8001556,144655250,115401468,2706090,77677778,0,16408028,36202896,41326154,809359559,71811072,104630337,3821833,0,0,5866383,0,0,2496734,0,142655555,193362080,299142161,229887139,0,99786667,0,0
2019-02-18,21218255,13324083,147640250,113596989,2706090,76088889,29862505,16328056,71799339,58511284,817833042,55451648,155638017,7611944,0,0,20511860,8792167,20551944,0,0,146349996,200210240,316973073,234146889,0,129440000,0,0
2019-02-19,62146742,12818113,134626472,110931083,2706090,122441667,74994031,16693861,73267990,59483546,755457104,56008704,177612405,7123583,0,0,0,12512731,8766944,0,0,169819438,198015152,296506207,234146889,0,106755556,0,0
2019-02-20,14962256,14793185,148610111,122876926,2706090,135327778,75185707,4675556,73277100,60984931,750729096,54280192,101045209,7115056,0,0,0,0,0,0,0,172569444,198691584,250535998,235014028,0,105297778,0,0
2019-02-21,7502926,790741,146715667,117511394,65802,138930556,75463882,10190722,57145367,59720559,715267553,45613056,106902467,6872972,0,0,0,0,0,0,0,176250000,202406992,252246971,232238108,0,102924444,0,0
2019-02-22,54662470,13063277,141767556,106301465,2706066,135130556,71791931,3038889,84995468,61225821,431840216,49995776,175977536,5524611,0,0,5242880,33944781,0,387741,0,196747216,188197072,198790000,232238108,0,99004444,0,0
2019-02-23,18223732,54697851,134561250,113017994,2706090,133194444,67737341,12176667,36641014,59685289,501174122,49995776,78743634,5529111,0,0,5347556,13903133,0,0,0,181736111,183126560,198380000,232238108,0,94133333,0,0
2019-02-24,13124891,22368522,134037806,117331416,2706090,133772222,49063130,16041889,65933777,56656988,787179555,49889280,96795973,6976611,0,0,0,0,0,4371179,0,164844445,190294208,189191979,226229201,0,86840000,0,0
2019-02-25,11624757,86835507,134573222,117335129,17213106,129947222,66937980,15820472,43950226,57591400,768789004,79986688,262737937,5743500,0,0,0,3761535,0,435088,0,194158325,188743936,224866706,226215781,0,92084444,0,0
2019-02-26,5524514,2927599,133176361,120221931,2706090,110058333,65522060,93333,61550720,55714999,746346941,64970752,261348443,4581500,3356665,0,14627272,610564,0,0,0,191399994,191640048,240431046,223522778,0,86506667,0,0
2019-02-27,21127699,733405,132081528,121394221,2706090,111902778,66371331,15965361,61551414,56286778,761991355,69926912,226953638,7427667,0,0,25850312,732677,0,0,0,183770000,180612992,246590711,247355972,0,88751111,0,0
2019-02-28,47455342,68668825,135349194,120016149,2706090,128488889,76738575,15896111,61560833,54008707,697064459,69402624,269103028,6884556,0,0,117418664,17591123,29998611,0,0,166961110,170272976,194846597,247355972,0,98160000,0,0
2019-03-01,44584346,733405,137766278,111461470,0,133125000,54848197,4944444,275397736,55734763,696477187,67002368,151635954,6577778,0,0,117418664,20626974,7501667,0,0,254888889,196660416,212740000,0,0,108168889,0,0
2019-03-02,1178790,733405,137876056,111813965,1,126375000,70788795,816667,67956985,55282012,697023870,49479680,72202519,5706278,0,0,11156,3157443,0,1600736,0,209944441,201900768,221830000,0,0,106315556,0,0
2019-03-03,79183280,733405,137173278,113349483,0,131569444,75322910,15312889,87955833,53818228,751195507,28622848,0,6904167,29361933,0,30556160,31310056,27460556,0,0,223177778,203775984,219702899,244092396,0,113817778,0,0
2019-03-04,52293342,733405,135922694,113105300,0,133766667,74980130,15236917,281145386,51433503,738305656,84893696,0,6931361,0,0,20589228,45000015,0,0,0,254658339,196655216,197012,240045694,0,111120000,0,0
2019-03-05,61237784,733405,145859417,112292642,0,133936111,74038439,16408000,245086563,50296414,765250286,84287488,55641166,6653250,0,0,0,10169565,29293333,0,0,260808326,199295280,191328455,236888507,0,111124444,0,0
2019-03-06,22422792,733405,146335778,117966301,0,137911111,65598983,6250694,247420502,53668817,680542074,58089472,27201790,6647833,0,0,11136569,8579532,0,0,0,237288886,203847248,238366424,248540104,0,112333333,0,0
2019-03-07,44314544,733405,143712167,114986963,14507027,138330556,0,15276611,267651459,59944380,554098456,60030976,137084188,6471417,2459999,0,6075734,8674508,18118611,0,0,279977773,196085168,237303368,245734948,0,115573333,0,0
2019-03-08,112159699,733405,136812472,113522568,0,132908333,15094311,14980306,209108765,54098273,543869705,59826176,159653039,6387417,30445266,0,25700124,39750965,42948333,0,0,256238895,195847808,208230000,245734948,0,114413333,0,0
2019-03-09,54599568,733405,144871222,3777601,14507034,139036111,71858153,15504778,194677460,52979850,560078265,56705024,71102368,6381889,7076942,0,0,35000030,43001386,0,0,268527781,199723504,223607543,236082118,0,114635556,0,0
2019-03-10,75155645,733405,140151583,44586101,0,138727778,75195419,15068611,209198303,55840933,568413543,56295424,76451458,6335667,30451377,0,21403876,41064582,41996944,0,0,261319444,203062144,219216068,195234826,0,113315556,0,0
2019-03-11,38876841,733405,144538083,92653457,0,138572222,76385396,9478889,253123672,58063973,542100265,71827456,170651992,5901308,8485830,0,76258424,68528594,41003889,0,0,233652785,203732048,223243281,236631719,0,113311111,0,0
2019-03-12,79202854,4040153,137985417,97316513,0,135019444,75710861,0,248169785,53739328,474044741,2424832,246813520,5464861,17209716,0,92988304,87894421,27005556,0,0,253136105,201437472,273028455,244198108,0,108902222,0,0
2019-03-13,37240104,733405,142468667,85163167,0,138705556,60209011,15423222,246054977,54864250,474319836,0,245822699,0,24366657,0,93716480,45620400,3824167,0,0,245852780,187075072,274508220,243336337,0,98191111,0,0
2019-03-14,14009608,733405,132650750,89986250,0,138769444,73684750,15340083,253098831,53961848,477717693,0,142390489,0,0,0,12852338,43667585,12,100,0,245580563,184558352,269026589,244093750,0,101351111,0,0
2019-03-15,3642483,733405,135192500,94950341,1467580,138486111,74925078,7817778,163680328,56364115,473360733,0,173885783,0,0,0,0,20478949,0,0,0,240936110,186686864,277620000,239403181,0,116777778,0,0
2019-03-16,25072111,733405,143208861,108858821,0,138347222,75216250,14890972,134521637,56609854,563060575,0,128619614,0,0,0,13626027,14270595,0,0,0,167458327,191521104,251060000,238964644,0,94648889,0,0
2019-03-17,41552736,733405,144375611,110740069,0,138172222,74848225,14730333,158389038,51237175,583223124,0,129706555,1687444,13375550,0,14663680,27133830,0,0,0,165347222,191652416,234181536,238988889,0,94280000,0,0
2019-03-18,194727422,3986658,148780861,108966819,0,137402778,75662325,15765028,103897453,56727839,628998634,37453824,209009631,6330472,24666102,0,169000976,101049834,27497778,0,0,193033329,186678160,263653602,173888281,0,94595556,0,0
2019-03-19,48637802,737249,147643389,98029947,0,137022222,76259169,15226667,83520561,59617441,517178091,57933824,237144433,0,0,0,84987440,18816309,11778333,0,0,318169454,184596320,287635000,189506563,0,92782222,0,0
2019-03-20,33870308,737249,147119694,115593101,0,137400000,76012220,15065944,72625717,57536564,451948363,60022784,150285946,0,0,0,55769320,8152500,0,81638,0,256769443,178645280,278614870,240589219,0,102648889,0,0
2019-03-21,48018001,737249,144788028,110209080,14492541,137486111,73815913,14962667,36122177,58902826,521080960,59662336,127592939,0,0,0,25103930,15574000,0,3435106,0,318258328,183183744,282550964,240589219,0,118604444,0,0
2019-03-22,32792504,737249,149219167,84575670,14492541,139872222,75226404,14769778,36122814,59198285,509129544,66011136,128010929,0,0,0,12843236,5092143,0,487620,0,243755556,186776384,286620000,240589219,0,114906667,0,0
2019-03-23,3994338,737249,145819194,104158800,0,144544444,75364289,14530333,110313667,58265363,600761203,59973632,124987267,0,0,0,0,732678,0,0,0,228069441,171781824,288740000,240589219,0,107066667,0,0
2019-03-24,2327540,737249,148220333,101729270,0,137172222,74461720,14609444,87796112,61744203,574494629,59858944,125014378,0,0,0,0,732678,0,453708,0,227800005,168669440,285821311,226973889,0,106853333,0,0
2019-03-25,39566118,737249,151323194,109515930,0,144061111,73470546,14920000,61544636,63253031,688154732,58654720,179189958,5083694,0,0,0,44811079,6184444,0,0,215897217,161068784,289234158,231698142,0,114640000,0,0
2019-03-26,24422607,737249,142166944,107917735,0,145247222,74100220,14809889,52756664,58916617,680965073,64962560,166247000,6321000,0,0,4997120,732678,0,0,0,269599999,152566960,286766606,203628802,0,119937778,0,0
2019-03-27,72464673,737249,146129917,102869271,0,145011111,73900317,14621750,78541245,63670541,713496896,46907392,50793300,0,0,0,26387344,26410058,10962222,0,0,298347236,143632864,278998958,222477917,0,117404444,0,0
2019-03-28,9292934,737249,145129750,108149652,0,145108333,74010173,14130722,87908714,62401628,788056900,46317568,46456797,894,0,0,72699448,628614,0,532444,0,285944451,93077184,275170369,60236137,0,96080000,0,0
2019-03-29,1600913,737249,134931583,107228979,0,145138889,72384007,14648167,73274071,56328955,751672675,44056576,5287317,0,0,0,0,1831694,0,5571330,0,209133333,166182656,267297192,199295451,0,102453333,0,0
2019-03-30,12353976,706531,135722028,90031442,279914,140225000,70564733,0,48067932,58800617,638425064,39821312,83506784,0,0,0,11187,2212646,0,0,0,225477770,159559984,231100000,60236137,0,100977778,0,0
2019-03-31,1318820,737249,143051722,104212625,0,134022222,40224286,14199278,71501320,59169479,733009536,43008000,83346166,0,0,0,0,396907,0,2716692,0,214855550,175732352,204099503,257284635,0,121724444,0,0
2019-04-01,28233787,0,150911917,101799201,0,135250000,37782665,14362083,51004257,58977843,788730573,70066176,143760839,6273417,0,0,89884448,43960650,0,0,0,422230564,163445408,215277856,253398854,0,133422222,0,0
2019-04-02,12774490,15015015,151240056,110036994,0,136066667,39485683,438972,222336121,51189136,736419865,79994880,164788423,895694,0,0,196316736,58230656,0,0,0,445530565,178547376,219966458,244490920,0,131288889,0,0
2019-04-03,89903465,0,146210306,112743624,0,134150000,40057816,0,252827988,56703928,663797135,83402752,220935087,2679889,0,0,179350192,95705662,0,0,0,461094428,169936400,261160336,247960660,0,130884444,0,0
