"ApplicableFor","System Entry Energy, Aldbrough, D+2","System Entry Energy, Bacton-Perenco, D+1","System Entry Energy, Bacton-Shell, D+1","System Entry Energy, Bacton - BBL, D+2","System Entry Energy, Bacton Interconnector, D+2","System Entry Energy, BactonSeal, D+1","System Entry Energy, Barrow , D+2","System Entry Energy, Burton Point, D+2","System Entry Energy, Dragon, D+1","System Entry Energy, Easington-Langeled, D+1","System Entry Energy, Easington - Dimlington, D+2","System Entry Energy, GrainNTS1, D+1","System Entry Energy, GrainNTS2, D+1","System Entry Energy, HatfieldMoor, D+1","System Entry Energy, HillTop, D+2","System Entry Energy, Hole House Farm, D+2","System Entry Energy, Holford, D+2","System Entry Energy, Hornsea, D+2","System Entry Energy, Humbly Grove, D+2","System Entry Energy, Moffat Entry , D+2","System Entry Energy, Rough, D+2","System Entry Energy, South Hook, D+2","System Entry Energy, ST Fergus - Mobil, D+2","System Entry Energy, STFergus-NSMP, D+1","System Entry Energy, STFergus-Shell, D+1","System Entry Energy, Teesside-BP, D+1","System Entry Energy, Teesside-PX, D+1","System Entry Energy, Theddlethorpe, D+2","System Entry Energy, Stublach, D+2"
2014-08-05,138420905,35520111,101668889,84676338,1332764,0,71101125,2595556,0,144683178,71385081,0,0,0,0,32983876,63251344,6034530,0,0,0,577175022,53877861,89829939,233058556,30507080,1195556,99425000,0
2014-08-06,0,15487111,91091012,94845151,16852486,0,65099822,0,0,138844669,78829389,0,0,307361,0,65944697,0,366338,0,0,0,608994412,55738444,86526372,230572278,60036530,57924444,99558333,0
2014-08-07,0,47183778,89948078,85339151,4003979,0,65377831,5578889,0,142382358,82105583,286700,0,0,0,0,0,1012863,0,0,28530926,607538859,56906556,86143447,227774750,9423280,143586667,100791667,0
2014-08-08,0,50860250,93918611,15669020,3999870,0,44225816,7244444,0,147331921,94513167,0,0,0,0,0,52997688,2002589,0,0,27573661,604580553,58960583,85990000,229269768,0,113160000,100397222,0
2014-08-09,0,48195389,90389455,188958355,4258114,0,45293543,13306667,0,153879912,99361833,0,0,0,0,0,0,288654,0,0,0,415813904,60412833,86480000,223543240,0,24782222,101038889,0
2014-08-10,0,51771972,97377794,188970801,4464828,0,74989473,30084444,0,179804761,91132389,0,0,0,0,0,0,610564,0,0,0,425258348,61424944,86693397,213339611,0,43875556,99647222,0
2014-08-11,0,53146750,93968616,106180877,36821899,0,78644958,11373333,0,152337357,85313083,0,0,0,0,11405829,0,21828,0,0,28886142,438022224,61284194,89104061,169165417,0,84657778,99033333,0
2014-08-12,0,49013722,89295875,41016085,13059559,0,77740689,12413333,0,171940353,88153389,0,0,0,0,47514149,29300056,2950405,0,0,0,508516676,66490500,100695181,165305306,0,129777778,96194444,0
2014-08-13,47945945,44133528,97016161,109081695,4477169,0,76979580,5797778,0,145339126,97126278,0,0,0,0,29158322,10556302,20,0,0,11395,483805542,57131111,107526283,161923444,34698170,118551111,99086111,0
2014-08-14,157755860,46511472,75786540,112975928,6118950,0,66174403,8591111,0,145487736,98326528,0,0,3001694,0,0,10576782,3698041,0,0,28741906,501269430,60672083,104802289,147211806,45013080,120137778,98197222,2875522
2014-08-15,8814413,34325944,108181644,96502368,46875907,0,49863307,4668889,0,197194453,97243833,204800,0,16631694,0,37375819,41544824,2149186,0,0,22369865,476030545,53989583,90100000,86649570,42310860,120440000,97541667,0
2014-08-16,0,47772139,105071488,155277479,572389,0,77771751,22450484,0,293009856,87057250,0,0,0,0,0,0,4477000,0,0,0,356955566,70864583,58640000,107029928,42475190,120893333,100122222,0
2014-08-17,0,51393278,105682788,61571785,723889,0,78424963,15602222,0,303591326,58172861,0,0,0,0,0,11378,2235602,0,0,0,355566678,89906389,84779922,116679472,56499580,123720000,99325000,0
2014-08-18,57261955,48661528,98845088,5239194,9239357,0,78742985,9548588,0,278333119,61541056,0,0,0,0,0,43938704,2945207,0,0,31457883,437686123,97741944,85064931,94449583,86564420,120244444,101166667,0
2014-08-19,0,51670222,84413232,73408542,0,0,78681601,15764444,0,192489092,75743000,0,0,10618667,0,36083875,116294560,4036471,0,0,519083,497416653,80928722,106233064,105267222,99612220,120502222,109300000,0
2014-08-20,0,51555167,83776644,132296983,4281074,28841667,77076343,9906667,0,158847798,111126056,0,0,0,0,13770273,166381776,1306610,0,0,0,498777771,76085028,110932325,105271944,119186860,111004444,104505556,0
2014-08-21,0,49588278,101752362,64600530,4291074,43022222,78844359,17484444,0,182660948,106403472,0,0,0,0,27341379,88655640,5410317,0,0,46933701,484686110,116785222,121797244,86134528,119101190,135133333,105150000,2715268
2014-08-22,102106893,47788722,97994722,36592450,14477943,42644444,80068871,8639401,0,206025893,102581972,0,0,0,0,39258596,25199502,2486793,0,0,50687670,472349989,142364667,110190000,86602816,119767580,147453333,103794444,0
2014-08-23,29131190,53864083,117125833,47998723,14440304,35966667,79693298,8432033,0,173336233,101579917,0,0,0,0,27880267,2944569,6059290,0,0,0,343055556,142821944,109520000,67907775,108019390,125115556,109286111,0
2014-08-24,11736547,55238222,126102024,62615749,11573070,53300000,78630808,11160429,0,199775331,103025972,0,0,0,0,20562214,26223504,1668877,13322222,0,0,337100016,112208806,110078944,68058389,95424080,144093333,102061111,0
2014-08-25,36657877,54305028,128397500,7825,13815085,54561111,78848511,16177778,0,217873566,102182842,0,0,0,0,27857489,33555344,1720364,0,0,55387,304513889,149764611,110290011,104172667,73832810,144382222,105352778,0
2014-08-26,0,53737139,135223846,27658,10738368,55222222,73356193,9422222,0,190507198,48299056,0,0,4205750,0,52765813,165259936,3276060,27811111,0,2.2e+07,338647224,174438667,113196725,83882222,71159000,148053333,114716667,0
2014-08-27,0,49715833,132757721,18409,10437888,55741667,72470533,18995556,0,209388043,89514917,426000,0,0,0,52756924,14490738,2180330,10270278,0,2.2e+07,333277791,188633833,105546661,123333389,79970810,139293333,111302778,0
2014-08-28,0,43097528,118301697,0,4498430,87244444,72501460,10684444,0,205299570,90949861,0,0,0,0,24926935,67984504,6007957,0,0,14500190,324319458,187357722,104620061,133895306,71159000,133111111,113322222,0
2014-08-29,0,51546694,103957274,0,4616320,104502778,35410339,26755556,0,155692562,94861778,0,0,0,0,0,6972,4584459,0,0,0,364322239,190997722,100480000,162023081,74563720,127653333,92397222,0
2014-08-30,0,52022417,140148926,102769431,3192724,107247222,35644819,9137778,0,142538694,92633917,0,0,0,0,0,0,1465355,0,0,0,326055569,196700972,95160000,200961944,79166530,142386667,94466667,0
2014-08-31,0,46612806,146506534,126323586,3288199,106736111,35799159,18515556,0,139374004,90711694,0,0,0,0,0,11378,2042773,0,0,0,328772210,207263750,106818586,232781028,61613000,134213333,85886111,0
2014-09-01,11712717,48332222,149362454,146406924,11114145,108536111,35171148,8906667,0,148631022,93987361,0,0,0,0,9955274,0,6349868,0,0,43681410,260988888,204420444,104797764,237214639,60534860,132444444,84441667,0
2014-09-02,0,44396278,153521763,125632162,5987594,107416667,18779796,8515556,0,55388,83123750,0,0,0,0,42506928,23176536,3083361,0,0,42299731,281250000,193401694,260520694,240289278,75069580,139320000,0,0
2014-09-03,0,59568000,140069114,257725908,5864441,108591667,10958988,8e+05,0,236847638,61726278,0,0,0,0,11811940,0,2150298,0,0,9590525,286011115,198363944,98043189,239734556,85173080,124693333,0,6607005
2014-09-04,39903422,58681444,156822527,114203751,8450151,107902778,0,0,0,274456587,55077028,0,0,0,0,41033596,0,2403866,8790278,0,6730870,256094445,198320167,97452967,241111889,81431860,141008889,0,11072033
2014-09-05,0,57771056,158499400,161777232,5650184,104430556,0,0,0,232701118,60986806,0,0,0,0,0,11378,2578458,0,0,15966557,274319441,190846028,104490000,239588708,81624670,140875556,0,5847337
2014-09-06,0,51235500,159101410,212235007,6585621,61977778,0,0,0,276531050,61175472,0,0,0,0,0,0,5737599,0,0,0,193408339,180590194,102450000,238941667,70770970,146937778,0,0
2014-09-07,0,54066500,158649326,228619009,11866244,95833333,0,0,0,288361886,95359444,0,0,0,0,0,11378,4006912,0,0,0,167547218,181025861,77033758,239733833,71390250,152155556,0,0
2014-09-08,0,54687611,156758423,160840958,18246231,85775000,0,0,0,236705730,98808083,0,0,0,0,0,0,1758426,0,0,0,250672218,155211000,109320331,240273750,82405940,141093333,0,0
2014-09-09,0,62690194,144885746,202347920,20612021,104386111,0,0,0,200671694,96855806,0,0,0,0,41043318,0,3339039,0,0,0,308750000,121488556,123294603,240714194,90454810,128093333,0,1977548
2014-09-10,31069681,62651361,140477134,162037384,6650129,103394444,0,0,0,171530683,96421083,0,0,280028,0,24926657,83173824,1763451,0,0,0,312074992,125039028,123302514,193050583,81323000,138080000,0,8055554
2014-09-11,0,55930694,144997236,207990427,5698358,103008333,0,0,0,181465223,97266611,303100,0,0,0,1208611,128452848,1247275,0,0,0,308569438,125048694,112085775,208886556,88332670,143106667,0,8013957
2014-09-12,0,52820861,139054930,201741736,11213955,81561111,0,0,0,199631812,96098889,0,0,0,0,0,29386524,2364767,0,0,0,295683323,127750306,115850000,234887367,88332670,156515556,0,5846306
2014-09-13,28779068,45892167,0,188431605,5788717,54188889,0,0,0,197077108,95944167,0,0,3639889,0,13193606,9102,1651313,22048333,0,0,241205563,104439972,116960000,232676742,64347170,115337778,0,3763496
2014-09-14,64744859,45025278,11296403,58354434,11480950,52550000,0,0,0,214780588,97239444,0,0,13791278,0,32238877,11378,1809138,0,0,0,249524994,113941611,123482903,238294722,81834940,120724444,0,9166954
2014-09-15,21392486,26124028,91730559,172620363,14120074,66950000,0,0,0,257730075,99700917,0,0,12996500,0,29307767,84243344,2611072,35178611,0,0,307094455,123025750,123439847,170535611,91199030,153560000,0,8841757
2014-09-16,27033602,20485056,104445504,270130900,398147,66147222,0,0,0,332841581,88872778,0,0,0,0,41043596,92371624,2515530,30398611,0,0,337069431,121051917,113082425,63044389,113474250,154857778,0,7499998
2014-09-17,0,17025833,102836389,196094953,7628542,79752778,0,0,0,355800894,94966833,0,0,0,0,0,12904676,2136840,0,0,0,311274991,117176333,124802403,207237722,108041360,156231111,0,0
2014-09-18,13214255,17884861,102473823,88507353,8868851,87175000,0,0,0,383788648,95406750,0,0,0,0,11727218,32972800,3056166,0,0,0,330119459,122799306,139227053,240241500,101206830,156742222,0,1778651
2014-09-19,0,18708000,77899128,200475942,6503165,101916667,0,0,30772041,381137751,88318833,0,0,0,0,0,0,3077244,0,0,0,325461121,131445583,116030000,234429125,80031970,157951111,0,0
2014-09-20,0,17060806,79233238,233277916,6274012,103161111,0,0,78438431,281769358,90600278,0,0,0,0,0,0,2138513,0,0,0,161744453,122836694,118550000,238272825,77099720,86573333,0,0
2014-09-21,0,20691778,80404782,265201345,5685526,102905556,0,0,78421341,272713765,93134111,0,0,0,0,0,0,164530,0,0,0,171297218,108443611,101937400,239049111,82625640,102386667,0,0
2014-09-22,62574534,23066889,88014052,109203859,6529155,100033333,0,0,135031601,258605714,91287583,0,0,0,0,11956662,53507412,2405767,0,0,0,306291673,103087111,120660875,211975806,88895830,115871111,0,5870513
2014-09-23,87873884,24341861,81205029,54304058,5993580,54930556,0,0,89956375,436429631,87644556,360400,0,0,0,8573330,106732656,2434205,0,0,0,293347236,109585361,125033642,238582972,88857390,108448889,11522222,6673866
2014-09-24,0,23454778,77885166,192395358,6222738,78677778,0,0,36134270,348927972,93131250,0,0,0,0,0,18891662,1703769,34293611,0,0,313441671,131093111,127936872,239299417,85159860,111222222,38572222,2021770
2014-09-25,107045870,24024000,93848284,118012747,5683162,102061111,0,0,22584494,286470198,93648861,0,0,0,0,0,50433144,13372544,8973056,0,2163689,267497219,126507528,134905525,239540389,77223360,116062222,36816667,13081200
2014-09-26,0,23204639,99397320,195646541,5387164,103461111,0,0,0,366708916,98711139,0,0,0,0,19054159,20200106,4733490,35553611,0,2422151,179150001,146385278,128990000,238538121,83928280,119768889,41869444,10010081
2014-09-27,13870840,21953611,75100004,168608461,0,103219444,0,0,0,314845935,104320056,0,0,0,0,0,11295,3041033,16307500,0,75689901,153786113,157216944,70740000,238836636,79720280,118137778,67463889,1784006
2014-09-28,0,23328083,69061068,261888939,6566253,102338889,0,0,0,335969203,101056194,0,0,0,0,0,0,0,26485833,0,50994354,142802785,158383667,108769828,235284000,71649000,85528889,84175000,0
2014-09-29,0,27683167,96603249,139281721,4955439,15191667,0,0,0,428405324,103320722,0,0,3744139,0,0,23219772,7685200,29312778,0,22063982,236763882,160847917,121448439,235291722,76355810,85182222,96772222,2918832
2014-09-30,37733885,30991806,96575877,147888770,7274464,59047222,0,0,0,345852358,102596889,0,0,0,0,0,55646440,549509,31255000,0,9491243,240061103,155906861,152507603,237409694,70353940,107444444,101227778,13174733
2014-10-01,68265794,33741778,99794735,49804011,16487573,54505556,0,0,5627659,483556193,98591944,0,0,0,0,1142777,11378,723797,0,0,605649,97763892,154793139,158323047,238676556,66266420,79928889,97194444,6265795
2014-10-02,0,33934778,68337466,145743252,47550923,57872222,0,0,24005686,522658247,98882000,0,0,0,0,0,0,276550,0,0,0,102341665,156202917,151969044,238668778,53875170,86617778,109925000,6256242
2014-10-03,0,31732083,56698897,120104765,40053966,94294444,0,0,0,584606374,98819306,0,0,0,0,0,0,1282186,0,0,3134232,115538889,171273139,143450000,238497667,56675580,101200000,113333333,0
2014-10-04,106106,35449389,90968450,156762678,53856686,102844444,0,0,0,577586130,98606361,0,0,0,0,0,0,2696709,0,0,669182,55538889,171913083,1.59e+08,238213270,59018220,103568889,111494444,0
2014-10-05,0,41201361,74592056,113549778,35655312,103113889,0,0,0,684421709,100251944,0,0,0,0,0,0,1455179,0,0,0,55172221,173623694,140862869,231130028,55843920,130275556,115044444,6788
2014-10-06,102769610,41176556,102814992,43935261,40149072,103052778,1575729,0,0,675684933,97062111,0,0,0,0,5887498,2910436,8861230,0,0,1587116,114844445,157982333,136302900,237128750,45521780,126640000,102225000,12937919
2014-10-07,0,41074722,102686335,114824453,9119022,103033333,29988000,5848889,0,739976401,96776306,0,0,0,0,26810268,0,5070208,0,0,13858878,124113888,157304750,149034425,238064972,54396580,122622222,107325000,4894347
2014-10-08,87134001,41703694,94949146,148203369,7927403,102305556,17708552,7608889,12205091,713389410,96951056,0,0,5501917,0,54224146,35246080,9303154,0,0,0,127780556,60611333,160358981,241110000,48870190,111444444,107255556,11268619
2014-10-09,90649834,40612917,83131814,127991556,12264478,102080556,39980588,15573333,13549085,530191634,95110778,0,0,13044861,0,57150812,67019664,1672304,0,0,13051837,123438890,94922194,159872108,238621556,53642440,123915556,99027778,14475871
2014-10-10,90493118,0,113738709,42405291,27974476,101727778,36133277,27360000,0,588839471,98290222,0,0,15401694,0,55699979,33766968,8304603,0,0,26933665,69833332,120511056,122890000,238002429,48011310,103257778,111511111,13237822
2014-10-11,0,38172250,137698381,168077004,35372226,101425000,40827653,2151111,0,750824378,93503806,172000,0,0,0,0,0,3352459,0,0,14215670,55375002,152039583,130780000,235593692,48502670,134871111,115822222,1608899
2014-10-12,0,40237444,115118934,163336831,38130017,101038889,39391099,7271111,0,744139635,87754028,0,0,0,0,0,11721387,44,0,0,31479375,80494444,204025333,120105906,236401167,49379890,133342222,108666667,0
2014-10-13,75702715,33612972,108935072,96583280,42507387,103672222,40339565,16106667,0,774347415,94429750,0,0,0,0,0,50692552,3669821,0,0,25889271,84913889,231038944,132237406,236679111,52234060,117208889,124605556,6888375
2014-10-14,160370023,39706722,61986832,47959423,12466404,92538889,42854065,9991111,0,776967678,92722583,0,0,6822167,0,26391934,91709440,3290942,0,0,25889271,123572218,228964833,201047317,238356389,55820170,102760000,103133333,15206046
2014-10-15,141563673,40614861,61955876,72350283,6127832,89247222,52420832,11324444,0,787831553,30769503,0,0,3042722,0,29216100,83663072,4203767,10266111,0,25891176,158158332,145985861,164294058,239081194,51723670,98124444,105522222,6602460
2014-10-16,34347913,39967639,72737494,227979356,16039874,100197222,39575639,5208889,0,699979022,90253778,0,0,0,0,36641375,31266134,7752314,0,0,26240956,145063883,206287444,139105814,236908750,51740920,64511176,111322222,3763467
2014-10-17,0,38633028,59642131,189789656,24386984,99966667,29456862,11093333,0,718895353,91716806,0,0,0,0,3367777,0,737379,0,0,28508307,76597222,221835167,145800000,236386785,51796470,66577778,117391667,0
2014-10-18,0,40236417,87998505,276425844,454871,103222222,33068673,29777778,0,684562271,104328167,0,0,0,0,0,0,5,0,0,33198485,55941666,211105556,132410000,238990917,51227390,65404444,117702778,0
2014-10-19,0,38006306,129658839,269884669,4498913,100627778,54943624,29066667,0,560451690,100566611,0,0,0,0,0,0,369519,0,0,33198485,55427776,220705333,138264644,239042417,37156940,66080000,108305556,0
2014-10-20,0,39965611,127197817,222347512,4147740,103069444,54900939,23314444,0,647608640,105685694,0,0,0,0,0,11378,64290,0,0,31318418,91116664,220113139,159382000,225432444,33496470,60960000,107961111,1638026
2014-10-21,51397274,39001861,136428740,114888980,22317340,94194444,49302152,21521111,0,648328657,97972528,0,0,0,0,58619978,9134081,2561762,0,0,27142140,122900001,223281167,151585464,233347389,37992420,60586667,101752778,0
2014-10-22,117917071,38958333,133349092,212534041,13510516,99580556,52458278,21128889,0,620383124,99680667,1146900,0,17781389,0,86471516,62598260,11370026,4345833,0,26880281,191155548,229713194,148017028,227774056,42604140,81884444,99177778,0
2014-10-23,66750097,29676333,139220278,123385925,1379751,102088889,20874824,22155556,0,642647593,105269528,0,0,11190667,0,52615813,126011160,8355094,0,0,25239084,196547224,233722167,131934253,223888806,30431000,63466667,99027778,8069213
2014-10-24,0,28314472,132404099,269448449,2108448,88300000,45309814,2670000,0,687666771,99316806,0,0,0,0,46892482,0,610565,0,0,26204313,209625007,237806306,140770000,231269111,26852940,48213333,105597222,4515963
2014-10-25,0,40833111,158616944,99707666,23975,101136111,53393565,13200000,0,712401531,104974778,0,0,0,0,0,75368680,1388998,0,0,28344776,124255558,244415000,128110000,250862889,33434220,56817778,96847222,0
2014-10-26,0,40911556,164147559,208496375,8770158,101152778,69220593,28368889,0,685059516,101383028,0,0,0,0,0,62996476,885336,0,0,30461,106891666,242806167,113759108,241672694,35786580,62737778,91569444,0
2014-10-27,7258947,40848139,159924435,198471664,6386975,99716667,53780090,22551111,0,597684549,23905000,0,0,0,0,65945808,48535324,944783,0,0,0,129513889,241603583,153503628,241671611,46645280,81368889,102997222,4381705
2014-10-28,113758133,42036417,128741514,157145989,16015,99358333,59886382,23253333,0,537039406,11629303,0,0,0,0,62897754,70628704,8928500,0,0,0,172249993,242890500,143156978,179444667,45394750,78097778,107077778,7120057
2014-10-29,171282252,41912806,124842936,39878971,31598844,99047222,58160894,14008889,0,592455664,83178778,0,0,17710111,0,51288036,73805368,14664731,58636111,0,23925017,166977776,242770806,160418489,118861500,47787190,76960000,94297222,12700992
2014-10-30,4372830,42320194,142807193,255206114,9883321,86180556,57196065,15933333,0,623538405,94358111,221200,0,17901889,0,23446380,10688285,2955643,0,0,26349043,113483336,241576417,155548611,237327667,43549580,78484444,108877778,722223
2014-10-31,0,42957889,151651500,278730392,23757552,99625000,55190778,12053333,0,613779348,87205722,0,0,0,0,0,6990,251880,0,0,0,95316671,227472611,146720000,236874978,44793060,100293333,124409639,137525
